id, journal, dates, title, author, citation
"53716","Review of Economic Studies","Volume 75?Issue 1?January 2008","Make Trade Not War?","Philippe Martin&Thierry Mayerand&Mathias Thoenig","-1"
"53725","Review of Economic Studies","Volume 74?Issue 4?October 2007","Technology Shocks and Job Flows","Claudio Michelacci&David Lopez-Salido","16"
"53728","Review of Economic Studies","Volume 74?Issue 4?October 2007","Learning Under Ambiguity","Larry G. Epstein&Martin Schneider","68"
"53730","Review of Economic Studies","Volume 74?Issue 4?October 2007","Leaning Against the Wind","Pierre-Olivier Weill","216"
"53732","Review of Economic Studies","Volume 74?Issue 3?July 2007","Evolution of Preferences","Eddie Dekel&Jeffrey C. Elyand&Okan Yilankaya","-1"
"53750","Review of Economic Studies","Volume 74?Issue 3?July 2007","Technology Shocks and Job Flows","Claudio Michelacci&David Lopez-Salido","16"
"53753","Review of Economic Studies","Volume 74?Issue 3?July 2007","Learning Under Ambiguity","Larry G. Epstein&Martin Schneider","68"
"53755","Review of Economic Studies","Volume 74?Issue 3?July 2007","Leaning Against the Wind","Pierre-Olivier Weill","216"
"53764","Review of Economic Studies","Volume 74?Issue 2?April 2007","Urban Structure and Growth","Esteban Rossi-Hansberg&Mark L. J. Wright","320"
"53767","Review of Economic Studies","Volume 74?Issue 2?April 2007","Evolution of Preferences","Eddie Dekel&Jeffrey C. Elyand& Okan Yilankaya","-1"
"53784","Review of Economic Studies","Volume 74?Issue 2?April 2007","Technology Shocks and Job Flows","Claudio Michelacci&David Lopez-Salido","16"
"53785","Review of Economic Studies","Volume 74?Issue 2?April 2007","Learning Under Ambiguity","Larry G. Epstein&Martin Schneider","371"
"53790","Review of Economic Studies","Volume 74?Issue 1?January 2007","On Price Caps Under Uncertainty","Robert Earle&Karl Schmedders&Tymon Tatur","41"
"53792","Review of Economic Studies","Volume 74?Issue 1?January 2007","Harmful Addiction","Faruk Gul&Wolfgang Pesendorfer","47"
"53793","Review of Economic Studies","Volume 74?Issue 1?January 2007","Costly Signalling in Auctions","Johannes Hrner&Nicolas Sahuguet","75"
"53799","Review of Economic Studies","Volume 73?Issue 4?October 2006","Undescribable Events","Nabil I. Al-Najjar&Luca Anderlini&Leonardo Felli","-1"
"53805","Review of Economic Studies","Volume 73?Issue 4?October 2006","A Model of TFP","Ricardo Lagos","259"
"53809","Review of Economic Studies","Volume 73?Issue 4?October 2006","Sequentially Optimal Mechanisms","Vasiliki Skreta","112"
"53810","Review of Economic Studies","Volume 73?Issue 4?October 2006","The Market for Quacks","Ran Spiegler","150"
"53811","Review of Economic Studies","Volume 73?Issue 3?July 2006","Are Chinese Cities Too Small?","Chun-Chung Au&J. Vernon Henderson","598"
"53820","Review of Economic Studies","Volume 73?Issue 3?July 2006","Inattentive Producers","Ricardo Reis","501"
"53829","Review of Economic Studies","Volume 73?Issue 2?April 2006","Opportunity and Social Mobility","Christopher Phelan","94"
"53832","Review of Economic Studies","Volume 73?Issue 2?April 2006","Are Chinese Cities Too Small?","Chun-Chung Au&J. Vernon Henderson","598"
"53841","Review of Economic Studies","Volume 73?Issue 2?April 2006","Inattentive Producers","Ricardo Reis","501"
"53844","Review of Economic Studies","Volume 73?Issue 2?April 2006","Undescribable Events","Nabil I. Al-Najjar&Luca Anderlini&Leonardo Felli","-1"
"53850","Review of Economic Studies","Volume 73?Issue 2?April 2006","A Model of TFP","Ricardo Lagos","259"
"53854","Review of Economic Studies","Volume 73?Issue 2?April 2006","Sequentially Optimal Mechanisms","Vasiliki Skreta","112"
"53855","Review of Economic Studies","Volume 73?Issue 2?April 2006","The Market for Quacks","Ran Spiegler","150"
"53858","Review of Economic Studies","Volume 73?Issue 1?January 2006","Fair Income Tax","Marc Fleurbaey&Franois Maniquet","-1"
"53861","Review of Economic Studies","Volume 73?Issue 1?January 2006","Asymmetric Cycles","Boyan Jovanovic","97"
"53863","Review of Economic Studies","Volume 73?Issue 1?January 2006","Deep Habits","Morten Ravn&Stephanie Schmitt-Groh&Martn Uribe","470"
"53873","Review of Economic Studies","Volume 73?Issue 1?January 2006","Opportunity and Social Mobility","Christopher Phelan","94"
"53878","Review of Economic Studies","Volume 72?Issue 4?October 2005","The Market for Sweepstakes","Soo Hong Chew&Guofu Tan","-1"
"53880","Review of Economic Studies","Volume 72?Issue 4?October 2005","Unravelling of Dynamic Sorting","Ettore Damiano&Hao Li&Wing Suen","58"
"53884","Review of Economic Studies","Volume 72?Issue 4?October 2005","Poverty and Witch Killing","Edward Miguel","364"
"53900","Review of Economic Studies","Volume 72?Issue 3?July 2005","The Market for Sweepstakes","Soo Hong Chew&Guofu Tan","-1"
"53902","Review of Economic Studies","Volume 72?Issue 3?July 2005","Unravelling of Dynamic Sorting","Ettore Damiano&Hao Liand& Wing Suen","58"
"53906","Review of Economic Studies","Volume 72?Issue 3?July 2005","Poverty and Witch Killing","Edward Miguel","364"
"53911","Review of Economic Studies","Volume 72?Issue 2?April 2005","Partisan Social Happiness","Rafael Di Tella&Robert MacCulloch","222"
"53933","Review of Economic Studies","Volume 72?Issue 2?April 2005","Unravelling of Dynamic Sorting","Ettore Damiano&Hao Liand& Wing Suen","58"
"53939","Review of Economic Studies","Volume 72?Issue 1?January 2005","Wages, Experience and Seniority","Christian Dustmann&Costas Meghir","475"
"53940","Review of Economic Studies","Volume 72?Issue 1?January 2005","Engines of Liberation","Jeremy Greenwood&Ananth Seshadri&Mehmet Yorukoglu","333"
"53941","Review of Economic Studies","Volume 72?Issue 1?January 2005","Outsourcing in a Global Economy","Gene M. Grossman&Elhanan Helpman","1557"
"53950","Review of Economic Studies","Volume 72?Issue 1?January 2005","Partisan Social Happiness","Rafael Di Tella&Robert MacCulloch","222"
"53970","Review of Economic Studies","Volume 72?Issue 1?January 2005","The Market for Sweepstakes","Soo Hong Chew&Guofu Tan","-1"
"53971","Review of Economic Studies","Volume 72?Issue 1?January 2005","Unravelling of Dynamic Sorting","Ettore Damiano&Hao Li&Wing Suen","58"
"53975","Review of Economic Studies","Volume 71?Issue 4?October 2004","Money and Information","Aleksander Berentsen&Guillaume Rocheteau","11"
"53976","Review of Economic Studies","Volume 71?Issue 4?October 2004","Constrained Indirect Estimation","Giorgio Calzolari&Gabriele Fiorentini&Enrique Sentana","1662"
"53980","Review of Economic Studies","Volume 71?Issue 4?October 2004","A Perpetual Race to Stay Ahead","Johannes Hrner","74"
"53983","Review of Economic Studies","Volume 71?Issue 4?October 2004","Does Poaching Distort Training?","Espen R. Moen&_sa Rosn","110"
"53999","Review of Economic Studies","Volume 71?Issue 3?July 2004","Money and Information","Aleks&er Berentsen&Guillaume Rocheteau","-1"
"54000","Review of Economic Studies","Volume 71?Issue 3?July 2004","Constrained Indirect Estimation","Giorgio Calzolari&Gabriele Fiorentini&Enrique Sentana","1662"
"54004","Review of Economic Studies","Volume 71?Issue 3?July 2004","A Perpetual Race to Stay Ahead","Johannes Hrner","74"
"54007","Review of Economic Studies","Volume 71?Issue 3?July 2004","Does Poaching Distort Training?","Espen R. Moen&_sa Rosn","110"
"54012","Review of Economic Studies","Volume 71?Issue 2?April 2004","Collusion and Price Rigidity","Susan Athey&Kyle Bagwell&Chris Sanchirico","414"
"54013","Review of Economic Studies","Volume 71?Issue 2?April 2004","Arms Races and Negotiations","S&eep Baliga&Tomas Sjstrm","-1"
"54022","Review of Economic Studies","Volume 71?Issue 2?April 2004","The Right Man for the Job","Coen N. Teulings&Pieter A. Gautier","6"
"54040","Review of Economic Studies","Volume 71?Issue 1?January 2004","Voting on Majority Rules","Matthias Messner&Mattias K. PolbornMattias K. Polborn","95"
"54048","Review of Economic Studies","Volume 71?Issue 1?January 2004","Collusion and Price Rigidity","Susan Athey&Kyle Bagwell& Chris Sanchirico","414"
"54049","Review of Economic Studies","Volume 71?Issue 1?January 2004","Arms Races and Negotiations","S&eep Baliga&Tomas Sjstrm","199"
"54058","Review of Economic Studies","Volume 71?Issue 1?January 2004","The Right Man for the Job","Coen N. Teulings&Pieter A. GautierPieter A. Gautier","6"
"54067","Review of Economic Studies","Volume 71?Issue 1?January 2004","Money and Information","Aleksander Berentsen&Guillaume RocheteauGuillaume Rocheteau","11"
"54068","Review of Economic Studies","Volume 71?Issue 1?January 2004","Constrained Indirect Estimation","Giorgio Calzolari&Gabriele Fiorentini& Enrique Sentana","-1"
"54074","Review of Economic Studies","Volume 71?Issue 1?January 2004","Does Poaching Distort Training?","Espen R. Moen&_sa Rosn_sa Rosn","110"
"54075","Review of Economic Studies","Volume 70?Issue 4?October 2003","Gaps and Triangles","Bernardino Ado&Isabel Correia&Pedro Teles","-1"
"54081","Review of Economic Studies","Volume 70?Issue 4?October 2003","Optimal Monetary Policy","Aubhik Khan&Robert G. King&Alexander L. Wolman","31"
"54082","Review of Economic Studies","Volume 70?Issue 4?October 2003","Optimal Interest-Rate Smoothing","Michael Woodford","393"
"54095","Review of Economic Studies","Volume 70?Issue 3?July 2003","Gaps and Triangles","Bernardino Ado& Isabel Correia& Pedro Teles","-1"
"54101","Review of Economic Studies","Volume 70?Issue 3?July 2003","Optimal Monetary Policy","Aubhik Khan& Robert G. King& Alexander L. Wolman","31"
"54102","Review of Economic Studies","Volume 70?Issue 3?July 2003","Optimal Interest-Rate Smoothing","Michael Woodford","393"
"54105","Review of Economic Studies","Volume 70?Issue 2?April 2003","Patterns of Skill Premia","Daron Acemoglu","1039"
"54111","Review of Economic Studies","Volume 70?Issue 2?April 2003","Persistent Inequality","Dilip Mookherjee&Debraj Ray","262"
"54112","Review of Economic Studies","Volume 70?Issue 2?April 2003","Professionals Play Minimax","Ignacio Palacios-Huerta","302"
"54125","Review of Economic Studies","Volume 70?Issue 2?April 2003","Gaps and Triangles","Bernardino Ado&Isabel Correia&Pedro Teles","-1"
"54131","Review of Economic Studies","Volume 70?Issue 2?April 2003","Optimal Monetary Policy","Aubhik Khan&Robert G. King&Alexander L. Wolman","31"
"54134","Review of Economic Studies","Volume 70?Issue 1?January 2003","Contracting Productivity Growth","Patrick Francois&Joanne Roberts","46"
"54139","Review of Economic Studies","Volume 70?Issue 1?January 2003","Patterns of Skill Premia","Daron Acemoglu","1039"
"54145","Review of Economic Studies","Volume 70?Issue 1?January 2003","Persistent Inequality","Dilip Mookherjee&Debraj Ray","262"
"54146","Review of Economic Studies","Volume 70?Issue 1?January 2003","Professionals Play Minimax","Ignacio Palacios-Huerta","302"
"54150","Review of Economic Studies","Volume 69?Issue 4?October 2002","Directed Technical Change","Daron Acemoglu","1785"
"54162","Review of Economic Studies","Volume 69?Issue 3?July 2002","Fault Tolerant Implementation","Kfir Eliaz","154"
"54170","Review of Economic Studies","Volume 69?Issue 2?April 2002","Gradualism and Irreversibility","Ben Lockwood&Jonathan P. Thomas","169"
"54180","Review of Economic Studies","Volume 69?Issue 2?April 2002","Fault Tolerant Implementation","Kfir Eliaz","154"
"54188","Review of Economic Studies","Volume 69?Issue 2?April 2002","Directed Technical Change","Daron Acemoglu","1785"
"54196","Review of Economic Studies","Volume 69?Issue 1?January 2002","Escaping Nash Inflation","In-Koo Cho&Noah Williams&Thomas J. Sargent","-1"
"54200","Review of Economic Studies","Volume 69?Issue 1?January 2002","An Optimal IPO Mechanism","Bruno Biais&Peter Bossaerts&Jean-Charles Rochet","222"
"54208","Review of Economic Studies","Volume 69?Issue 1?January 2002","Gradualism and Irreversibility","Ben Lockwood&Jonathan P. Thomas","169"
"54222","Review of Economic Studies","Volume 68 Issue 4 October 2004","Screening in a Matching Market","Roman Inderst","46"
"54223","Review of Economic Studies","Volume 68?Issue 4?October 2004","Beyond Balanced Growth","Piyabha Kongsamut&Sergio Rebeloand& Danyang Xie","-1"
"54230","Review of Economic Studies","Volume 68?Issue 3?July 2001","Excess Worker Reallocation","Giuseppe Moscarini","108"
"54239","Review of Economic Studies","Volume 68?Issue 3?July 2001","Screening in a Matching Market","Roman Inderst","46"
"54240","Review of Economic Studies","Volume 68?Issue 3?July 2001","Beyond Balanced Growth","Piyabha Kongsamut&Sergio Rebeloand& Danyang Xie","-1"
"54244","Review of Economic Studies","Volume 68?Issue 2?April 2001","Queues and Hierarchies","A. W. Beggs","74"
"54249","Review of Economic Studies","Volume 68?Issue 2?April 2001","Who Wants a Good Reputation?","George J. Mailath &Larry Samuelson","482"
"54256","Review of Economic Studies","Volume 68?Issue 2?April 2001","Excess Worker Reallocation","Giuseppe Moscarini","108"
"54265","Review of Economic Studies","Volume 68?Issue 2?April 2001","Screening in a Matching Market","Roman Inderst","46"
"54266","Review of Economic Studies","Volume 68?Issue 2?April 2001","Beyond Balanced Growth","Piyabha Kongsamutand","-1"
"54280","Review of Economic Studies","Volume 68?Issue 1?January 2001","Queues and Hierarchies","A. W. Beggs","74"
"54285","Review of Economic Studies","Volume 68?Issue 1?January 2001","Who Wants a Good Reputation?","George J. Mailath & Larry Samuelson","482"
"54295","Review of Economic Studies","Volume 68?Issue 1?January 2001","Beyond Balanced Growth","Piyabha Kongsamut& Sergio Rebelo& Danyang Xie","-1"
"54297","Review of Economic Studies","Volume 67?Issue 4?October 2000","Wage and Technology Dispersion","Daron Acemoglu&Robert Shimer","215"
"54301","Review of Economic Studies","Volume 67?Issue 4?October 2000","Sequential Screening","Pascal Courty&Li Hao","405"
"54303","Review of Economic Studies","Volume 67?Issue 4?October 2000","Endogenous Inequality","Kiminori Matsuyama","283"
"54307","Review of Economic Studies","Volume 67?Issue 3?July 2000","Asymmetric Auctions","Eric Maskin&John Riley","211"
"54309","Review of Economic Studies","Volume 67?Issue 3?July 2000","Optimal Multi-Object Auctions","Mark Armstrong","233"
"54315","Review of Economic Studies","Volume 67?Issue 3?July 2000","Wage and Technology Dispersion","Daron Acemoglu&Robert Shimer","215"
"54319","Review of Economic Studies","Volume 67?Issue 3?July 2000","Sequential Screening","Pascal Courty&Li Hao","405"
"54321","Review of Economic Studies","Volume 67?Issue 3?July 2000","Endogenous Inequality","Kiminori Matsuyama","283"
"54324","Review of Economic Studies","Volume 67?Issue 2?April 2000","Experimentation in Markets","Dirk Bergemann&Juuso Vlimki","2"
"54333","Review of Economic Studies","Volume 67?Issue 2?April 2000","Optimal Multi-Object Auctions","Mark Armstrong","233"
"54339","Review of Economic Studies","Volume 67?Issue 2?April 2000","Wage and Technology Dispersion","Daron Acemoglu&Robert Shimer","215"
"54342","Review of Economic Studies","Volume 67?Issue 2?April 2000","Sequential Screening","Pascal Courty&Li Hao","405"
"54344","Review of Economic Studies","Volume 67?Issue 2?April 2000","Endogenous Inequality","Kiminori Matsuyama","283"
"54350","Review of Economic Studies","Volume 67?Issue 1?January 2000","Contagion","Stephen Morris","904"
"54352","Review of Economic Studies","Volume 67?Issue 1?January 2000","Self-Fulfilling Debt Crises","Harold L. Cole&Timothy J. Kehoe","663"
"54355","Review of Economic Studies","Volume 67?Issue 1?January 2000","Voting as Communicating","Thomas Piketty","181"
"54357","Review of Economic Studies","Volume 67?Issue 1?January 2000","Experimentation in Markets","Dirk Bergemann&Juuso Vlimki","2"
"54369","Review of Economic Studies","Volume 67?Issue 1?January 2000","Wage and Technology Dispersion","Daron Acemoglu&Robert Shimer","215"
"54372","Review of Economic Studies","Volume 67?Issue 1?January 2000","Sequential Screening","Pascal Courty&Li Hao","405"
"54374","Review of Economic Studies","Volume 66?Issue 4?October 1999","Informational Alliances","David P. Baron&David Besanko","7"
"54396","Review of Economic Studies","Volume 66?Issue 3?July 1999","Informational Alliances","David P. Baron&David Besanko","7"
