ID, Journal, Date, Title,Author, Citation
38851,Journal of the European Econ Assoc,"2011, Volume 9, Issue 5",Dictators and Their Viziers: Endogenizing The Loyalt?????Competence Trad?????Off,Georgy Egorov & Konstantin Sonin,0
46481,Scandinavian Journal of Economics,"2011, Volume 113, Issue 2",Migration and WAge-????setting: Reassessing the Labor Market Effects of Migration,Herbert Brcker & Elke J. Jahn,0
20477,Journal of Econometrics,"2013, Volume 174, Issue 2",Identification of first-price auctions with non-separable unobserved heterogeneity,"Hu, Yingyao & McAdams, David & Shum, Matthew",0
34145,Journal of Money Credit & Banking,"2011, Volume 43, Issue 6",Why Do?????t Oil Shocks Cause Inflation? Evidence from Disaggregate Inflation Data,Lance J. Bachmeier & Inkyung Cha,0
34099,Journal of Money Credit & Banking,"2012, Volume 44",Revisiting Monetary Policy in a Lo?????Inflation and Lo?????Utilization Environment,Alan S. Blinder,0
47091,World Development,"2014, Volume 64, Issue C",Impact of Sout?????South FDI and Trade on the Export Upgrading of African Economies,"Amighini, Alessia & Sanfilippo, Marco",0
22890,Journal of Economic Behavior & Org,"2013, Volume 92, Issue C",Endogenous coordination and discoordination games: Multiculturalism and assimilation,"Conley, John P. & Neilson, William S.",0
43759,Review of Economics & Statistics,"2012, Volume 94, Issue 4","A Quasi-????Maximum Likelihood Approach for Large, Approximate Dynamic Factor Models",Catherine Doz & Domenico Giannone & Lucrezia Reichlin,0
24720,Journal of Economic Behavior & Org,"1998, Volume 36, Issue 4",Are employment and managerial control equivalent? Evidence from an electronics producer,"James Jr., Harvey S.",0
26983,Journal of Economic Theory,"1999, Volume 85, Issue 1",The Decomposition of Risk in Denumerable Populations with ex ante Identical Individuals,"Rabault, Guillaume",0
21015,Journal of Econometrics,"2009, Volume 150, Issue 2",Predictive density estimators for daily volatility based on the use of realized measures,"Corradi, Valentina & Distaso, Walter & Swanson, Norman R.",0
30764,Journal of Human Resources,"2014, Volume 49, Issue 2",Dangerous Liquidity & the Dem& for Health Care: Evidence from the 2008 Stimulus Payments,Tal Gross & Jeremy Tobacman,0
31001,Journal of Human Resources,"2007, Volume 42, Issue 2","Childcare Subsidies, Wages, & Employment of Single MothersJ. Human Resources1175299200000",Erdal Tekin,0
30877,Journal of Human Resources,"2010, Volume 45, Issue 4",Child Health & Neighborhood Conditions: Results from a R&omized Housing Voucher Experiment,Jane G. Fortson & Lisa Sanbonmatsu,0
42179,Rand Journal of Economics,"2012, Volume 43, Issue 1",Ne?????vehicle characteristics and the cost of the Corporate Average Fuel Economy standard,Thomas Klier & Joshua Linn,0
33928,Journal of Money Credit & Banking,"2014, Volume 46, Issue 4",Powe?????Sharing in Monetary Policy Committees: Evidence from the United Kingdom and Sweden,Henry W. Chappell Jr. & Rob Roy Mcgregor & Todd A. Vermilyea,0
47156,World Development,"2014, Volume 63, Issue C",The Role of Rura?????Urban Migration in the Structural Transformation of Sub-Saharan Africa,"de Brauw, Alan & Mueller, Valerie & Lee, Hak Lim",0
47490,World Development,"2013, Volume 41, Issue C",Mothers???? Employment and their Childrens Schooling: A Joint Multilevel Analysis for India,"Francavilla, Francesca & Giannelli, Gianna Claudia & Grilli, Leonardo",0
47694,World Development,"2011, Volume 39, Issue 12",The Impact of Modern Economic Growth on Urba?????Rural Differences in Subjective Well-Being,"Easterlin, Richard A. & Angelescu, Laura & Zweig, Jacqueline S.",0
22947,Journal of Economic Behavior & Org,"2013, Volume 89, Issue C",Publi?????private partnerships versus traditional procurement: An experimental investigation,"Hoppe, Eva I. & Kusterer, David J. & Schmitz, Patrick W.",0
41072,Marketing Science,"2003, Volume 22, Issue 1",Creating Wi?????Win Trade Promotions: Theory and Empirical Analysis of Scan-Back Trade Deals,Xavier Drze & David R. Bell,0
43532,Review of Economic Dynamics,"1998, Volume 1, Issue 4",Stochastic Relation Between Money and Capital in an Economy with Spatially Separated Markets,Shouyong Shi,0
56050,Journal of International Economics,"Pages 1-200 (August 1995), Volum39,Issue1_2","The G-7s joint and several blunders: Beatriz A. de Aghion and John Williamson, Essay No. 189",M.June Flanders,0
24747,Journal of Economic Behavior & Org,"1998, Volume 35, Issue 4",Privatizing the intellectual commons: Universities and the commercialization of biotechnology,"Argyres, Nicholas S. & Liebeskind, Julia Porter",0
30824,Journal of Human Resources,"2012, Volume 47, Issue 3",What Does?????t Kill You Makes You Weaker: Prenatal Pollution Exposure & Educational Outcomes,Nicholas J. S&ers,0
42429,Rand Journal of Economics,"2006, Volume 37, Issue 2",Estimating a continuous hedoni?????choice model with an application to demand for soft drinks,Tat Y. Chan,0
56051,Journal of International Economics,"Pages 1-200 (August 1995), Volum39,Issue1_2","What do we need to know about the international monetary system?: Paul Krugman, Essay No. 190",M.June Flanders,0
39452,Journal of Urban Economics,"2013, Volume 76, Issue C",Second-best cos?????benefit analysis in monopolistic competition models of urban agglomeration,"Kanemoto, Yoshitsugu",0
36329,Journal of Public Economics,"2012, Volume 96, Issue 11",Growing stat?????federal conflicts in environmental policy: The role of market-based regulation,"Williams, Roberton C.",0
47157,World Development,"2014, Volume 63, Issue C",Poverty Reduction During the Rura?????Urban Transformation :???? The Role of the Missing Middle,"Christiaensen, Luc & Todo, Yasuyuki",0
20396,Journal of Econometrics,"2014, Volume 178, Issue P2",Summability of stochastic processes:????A generalization of integration for non-linear processes,"Berenguer-Rico, Vanessa & Gonzalo, Jess",0
38750,Journal of the European Econ Assoc,"2013, Volume 11, Issue 5","How Do Electoral Systems Affect Fiscal Policy? Evidence From Cantonal Parliaments, 1890-????2000",Patricia Funk & Christina Gathmann,0
43642,Review of Economics & Statistics,"2013, Volume 95, Issue 5","Is the Washington Consensus Dead? Growth, Openness, and the Great Liberalization, 1970s????2000s",Antoni Estevadeordal & Alan M. Taylor,0
34199,Journal of Money Credit & Banking,"2011, Volume 43","Small and Mediu?????Sized Enterprises, Bank Relationship Strength, and the Use of Venture Capital",Allen N. Berger & Klaus Schaeck,0
36211,Journal of Public Economics,"2013, Volume 108, Issue C",Perverse reverse price competition: Average wholesale prices and Medicaid pharmaceutical spending,"Alpert, Abby & Duggan, Mark & Hellerstein, Judith K.",0
39502,Journal of Urban Economics,"2012, Volume 71, Issue 3",Intermodal competition in the Londo?????Paris passenger market: High-Speed Rail and air transport,"Behrens, Christiaan & Pels, Eric",0
20862,Journal of Econometrics,"2010, Volume 158, Issue 1",Model-based asymptotic inference on the effect of infrequent large shocks on cointegrated variables,"Georgiev, Iliyan",0
22881,Journal of Economic Behavior & Org,"2013, Volume 92, Issue C",Gens una sumus??????Or does political ideology affect experts???? esthetic judgment of chess games?,"Frank, Bjrn & Krabel, Stefan",0
31041,Journal of Human Resources,"2006, Volume 41, Issue 1",The High/Scope Perry Preschool Program:Cos?????Benefit Analysis Using Data from the Age-40 Followup,"Clive R Belfield,Milagros Nores,; Steve Barnett,&Lawrence Schweinhart",0
46452,Scandinavian Journal of Economics,"2011, Volume 113, Issue 4",Permit Trading: Merely an Efficienc?????Neutral Redistribution away from Climat?????Change Victims?,Odd Godal & Bjart Holtsmark,0
23467,Journal of Economic Behavior & Org,"2010, Volume 73, Issue 3","Rational choice, Round Robin, and rebellion: An institutional solution to the problems of revolution","Leeson, Peter T.",0
46443,Scandinavian Journal of Economics,"2012, Volume 114, Issue 1",Marginal Tax Rates and Ta?????Favoured Pension Savings of the Sel?????Employed: Evidence from Sweden,Hkan Selin,0
56052,Journal of International Economics,"Pages 1-200 (August 1995), Volum39,Issue1_2","The dissolution of the Austro-Hungarian empire: Peter M. Garber and Michael G. Spencer, Essay No. 191",M.June Flanders,0
23385,Journal of Economic Behavior & Org,"2010, Volume 76, Issue 2",Inequality aversion and efficiency with ordinal and cardinal social preferences--An experimental study,"Herreiner, Dorothea K. & Puppe, Clemens",0
40930,Marketing Science,"2006, Volume 25, Issue 6",Making Sense of These Million-Dollar Babies????Rationale Behind Superstar Profit Participation Contracts,Liyuan Wei,0
20504,Journal of Econometrics,"2013, Volume 172, Issue 2",Statistical estimation of multivariate Ornstei?????Uhlenbeck processes and applications to co-integration,"Fasen, Vicky",0
23092,Journal of Economic Behavior & Org,"2012, Volume 83, Issue 3",Too interconnected to fai????? financial network of US CDS market: Topological fragility and systemic risk,"Markose, Sheri & Giansante, Simone & Shaghaghi, Ali Rais",0
30981,Journal of Human Resources,"2007, Volume 42, Issue 4",Dem& for Education & Labor Market Outcomes:Lessons from the Abolition of Compulsory Conscription in France,Eric Maurin&Theodora Xenogiani,0
34100,Journal of Money Credit & Banking,"2012, Volume 44",Monetary Policy in a Lo?????Inflation Environment: Developing a Stat?????Contingent Price-????Level Target,Charles L. Evans,0
38039,Journal of Public Economics,"1995, Volume 56, Issue 3",Productivity in multiple output public service: A quadratic frontier function and Malmquist index approach,"Bjurek, Hans & Hjalmarsson, Lennart",0
27695,Journal of Finance,"2011, Volume 66, Issue 5",Overconfidence and Earl?????Life Experiences: The Effect of Managerial Traits on Corporate Financial Policies,Ulrike Malmendier & Geoffrey Tate & Jon Yan,0
24068,Journal of Economic Behavior & Org,"2006, Volume 60, Issue 3","Personal ethics, understanding, and participatory democracy: Michael D. Barbers new biography of Alfred Schutz","Prendergast, Christopher",0
41337,Oxford Economic Paper,"2014, Volume 66, Issue 2",Effects of labour taxes on hours of market and home work: the role of international capital mobility and trade,Hian Teck Hoon,0
26125,Journal of Economic Theory,"2007, Volume 137, Issue 1",Arbitrage-free valuation of interest rate securities under forward curves with stochastic speed and acceleration,"Pandher, Gurupdesh",0
30844,Journal of Human Resources,"2011, Volume 46, Issue 4",The Scourge of Asian Flu: In utero Exposure to P&emic Influenza & the Development of a Cohort of British Children,Elaine Kelly,0
33927,Journal of Money Credit & Banking,"2014, Volume 46, Issue 4",Making Weak Instrument Sets Stronger: Facto?????Based Estimation of Inflation Dynamics and a Monetary Policy Rule,Harun Mirza & Lidia Storjohann,0
21109,Journal of Econometrics,"2008, Volume 146, Issue 2",Forecasting using a large number of predictors: Is Bayesian shrinkage a valid alternative to principal components?,"De Mol, Christine & Giannone, Domenico & Reichlin, Lucrezia",0
22582,Journal of Economic Behavior & Org,"2014, Volume 108, Issue C",Car mechanics in the la??????Investigating the behavior of real experts on experimental markets for credence goods,"Beck, Adrian & Kerschbamer, Rudolf & Qiu, Jianying & Sutter, Matthias",0
47150,World Development,"2014, Volume 64, Issue C","The Determinants of Intermediaries???? Power over Farmers???? Margin-Related Activities: Evidence from Adana, Turkey","Xhoxhi, Orjon & Pedersen, Sren Marcus & Lind, Kim Martin & Yazar, Attila",0
42299,Rand Journal of Economics,"2008, Volume 39, Issue 3",A retail benchmarking approach to efficient two-way access pricing: no termination-based price discrimination-super??,Doh-Shin Jeon & Sjaak Hurkens,0
23879,Journal of Economic Behavior & Org,"2008, Volume 65, Issue 3-4","From egalitarianism to hierarchy in political economy: Carlyle, Mill, and the vulgar error of explaining heterogeneity","race by Farrant, andrew",0
30994,Journal of Human Resources,"2007, Volume 42, Issue 2",Labor Market Effects of September 11 th on Arab & Muslim Residents of the United StatesJ. Human Resources1175299200000,"Neeraj Kaushal,Robert Kaestner,&Cordelia Reimers",0
31024,Journal of Human Resources,"2006, Volume 41, Issue 3",Financial Aid & Students???? College Decisions:Evidence from the District of Columbia Tuition Assistance Grant Program,Katharine G. Abraham&Melissa A. Clark,0
34098,Journal of Money Credit & Banking,"2012, Volume 44",What Has:????And Has No?????Been Learned about Monetary Policy in a Lo?????Inflation Environment? A Review of the 2000s,Richard H. Clarida,0
24275,Journal of Economic Behavior & Org,"2004, Volume 53, Issue 2","Financial conditions, strategic interaction and complex dynamics: a game-theoretic model of financially driven fluctuations","Bischi, Gian Italo & Gatti, Domenico Delli & Gallegati, Mauro",0
47675,World Development,"2012, Volume 40, Issue 1",Can Publi?????Private Partnerships Leverage Private Investment in Agricultural Value Chains in Africa? A Preliminary Review,"Poulton, Colin & Macartney, Jon",0
20057,Journal of Development Economics,"1997, Volume 54, Issue 1","Review of tax policy and planning in developing countries : A. Bagchi and N. Stern, eds. (Delhi: Oxford University Press, 1994)","Wildasin, David E.",0
20080,Journal of Development Economics,"1997, Volume 53, Issue 1","Review of Tax Policy and Planning in Developing Countries : A. Bagchi and N. Stern (Eds.), Oxford University Press, Delhi, 1994","Wildasin, David E.",0
31315,Journal of Human Resources,"1998, Volume 33, Issue 2",An Analysis of the Impact of Sample Attrition on the Second Generation of Respondents in the Michigan Panel Study of Income Dynamics,John Fitzgerald & Peter Gottschalk & Robert Moffitt,0
34103,Journal of Money Credit & Banking,"2012, Volume 44",Revisiting Monetary Policy in a Lo?????Inflation Environment: Remarks at the Federal Reserve Bank of Bostons 55th Economic Conference,Eric S. Rosengren,0
34016,Journal of Money Credit & Banking,"2013, Volume 45, Issue 2-3",Alternative Maximum Likelihood Estimation of Structural Vector Autoregressive Models Partially Identified with Shor?????Run Restrictions,Kyungho Jang,0
33976,Journal of Money Credit & Banking,"2013, Volume 45, Issue 7",How Do Anticipated Changes to Shor?????Term Market Rates Influence Banks Retail Interest Rates? Evidence from the Four Major Euro Area Economies,Anindya Banerjee & Victor Bystrov & Paul Mizen,0
25109,Journal of Economic Growth,"2013, Volume 18, Issue 4","How important are human capital, physical capital and total factor productivity for determining state economic growth in the United States, 1840-????2000?",Chad Turner & Robert Tamura & Sean Mulholland,0
23956,Journal of Economic Behavior & Org,"2007, Volume 63, Issue 2","A commentary on Mirowskis Market Comes to Bits: Evolution, Computation and Markomata in Economic Science: A view from theory-design relationship in engineering","Subrahmanian, Eswaran",0
20079,Journal of Development Economics,"1997, Volume 53, Issue 1","India: Macroeconomics and political economy 1964-1991 : Vijay Joshi and I.M.D. Little (Eds.), World Bank, Washington, D.C., 1994, pbk $25, ISBN 0-8213-2652-X and Oxford University Press, Delhi, 1994, hbk Rs. 325, pp xviii + 397, ISBN 0-19 563649-X","Majumdar, Mukul",0
23742,Journal of Economic Behavior & Org,"2008, Volume 68, Issue 1","Masanao Aoki and Hiroshi Yoshikawa, Reconstructing Macroeconomics: A Perspective from Statistical Physics and Combinatorial Stochastic Processes , Cambridge University Press, Cambridge and New York (2007) 335- ? xviii pp., index, Price: $80.00, ISBN-13: 9780521831062, ISBN-10: 0521831067","Foley, Duncan K.",0
