"50756","Journal of Law & Economics","Vol. 56, No. 1, February 2013","Does Shareholder Proxy Access Improve Firm Value? Evidence from the Business Roundtable_????s Challenge","Bo Becker& Daniel Bergstresser& Guhan Subramanian","104"
"50764","Journal of Law & Economics","Vol. 55, No. 4, November 2012","Management of Knowledge Workers","Hans K. Hvide & Eirik Gaard Kristiansen","26"
"50765","Journal of Law & Economics","Vol. 55, No. 4, November 2012","Human Capital Accumulation and the Expansion of Women_????s Economic Rights","Rick Geddes& Dean Lueck& Sharon Tennyson","36"
"50766","Journal of Law & Economics","Vol. 55, No. 4, November 2012","High-Tech Entrepreneurship","Serguey Braguinsky& Steven Klepper& Atsushi Ohyama","58"
"50769","Journal of Law & Economics","Vol. 55, No. 3, August 2012","A Sex Difference in Risk Taking and Promotions in Hierarchies: Evidence from Females in Legislatures","Dino Falaschetti","2"
"50770","Journal of Law & Economics","Vol. 55, No. 3, August 2012","Lines in the Sand: Price Dispersion across Iraq_????s Intranational Borders before, during, and after the Surge","S. Brock Blomberg & Rozlyn C. Engel","5"
"50777","Journal of Law & Economics","Vol. 55, No. 2, May 2012","Do Majority-Black Districts Limit Blacks_???? Representation? The Case of the 1990 Redistricting","Ebonya Washington","20"
"50783","Journal of Law & Economics","Vol. 55, No. 2, May 2012","What Do Revolving-Door Laws Do?","Marc T. Law & Cheryl X. Long","12"
"50787","Journal of Law & Economics","Vol. 55, No. 1, February 2012","Innovation without Patents: Evidence from World_????s Fairs","Petra Moser","134"
"50793","Journal of Law & Economics","Vol. 54, No. 4, November 2011","Inside the Coasean Firm: Why Variations in Competence and Taste Matter","Richard A. Epstein","0"
"50794","Journal of Law & Economics","Vol. 54, No. 4, November 2011","The Enduring Power of Coase","Elizabeth Hoffman & Matthew L. Spitzer","5"
"50799","Journal of Law & Economics","Vol. 54, No. 4, November 2011","Coase and the New Zealand Spectrum Reforms","Charles L. Jackson","491"
"50807","Journal of Law & Economics","Vol. 54, No. 4, November 2011","Ronald Coase_????s First Amendment","Geoffrey R. Stone","3"
"50808","Journal of Law & Economics","Vol. 54, No. 4, November 2011","Measuring Coase_????s Influence","William M. Landes & Sonia Lahr-Pastor","10"
"50810","Journal of Law & Economics","Vol. 54, No. 4, November 2011","Sex Work and Infection: What_????s Law Enforcement Got to Do with It?","Paul J. Gertler & Manisha Shah","37"
"50811","Journal of Law & Economics","Vol. 54, No. 4, November 2011","Strong Steam, Weak Patents, or the Myth of Watt_????s Innovation-Blocking Monopoly, Exploded","George Selgin & John L. Turner","18"
"50822","Journal of Law & Economics","Vol. 54, No. 3, August 2011","Who_????s the Fairest in the Land? Analysis of Judge and Jury Death Penalty Decisions","Radha Iyengar","24"
"50836","Journal of Law & Economics","Vol. 54, No. 1, February 2011","An Evaluation of Interpol_????s Cooperative-Based Counterterrorism Linkages","Todd Sandler& Daniel G. Arce& Walter Enders","47"
"50845","Journal of Law & Economics","Vol. 53, No. 4, November 2010","Criminal Prosecution and Human Immunodeficiency Virus_????Related Risky Behavior","Adeline Delavande& Dana Goldman& Neeraj Sood","14"
"50855","Journal of Law & Economics","Vol. 53, No. 3, August 2010","Industrial Policy Cuts Two Ways: Evidence from Cotton-Spinning Firms in Japan, 1956_????1964","Kozo Kiyota & Tetsuji Okazaki","9"
"50857","Journal of Law & Economics","Vol. 53, No. 2, May 2010","Analyzing the Effects of Temporary Antitrust Immunity: The Aloha_????Hawaiian Immunity Agreement","Rene Y. Kamita","24"
"50863","Journal of Law & Economics","Vol. 53, No. 2, May 2010","Federal Policy and the Rise in Disability Enrollment: Evidence for the Veterans Affairs_???? Disability Compensation Program","Mark Duggan& Robert Rosenheck& Perry Singleton","34"
"50865","Journal of Law & Economics","Vol. 53, No. 1, February 2010","Free Content","Steven Shavell","125"
"50866","Journal of Law & Economics","Vol. 53, No. 1, February 2010","Free Content","Paul Heaton","99"
"50868","Journal of Law & Economics","Vol. 53, No. 1, February 2010","Free Content","Graziella Bertocchi & Chiara Strozzi","59"
"50870","Journal of Law & Economics","Vol. 53, No. 1, February 2010","Free Content","Rudy Santore& Michael McKee& David Bjornstad","-1"
"50871","Journal of Law & Economics","Vol. 53, No. 1, February 2010","Free Content","Todd D. Kendall & Robert Tamura","3333"
"50872","Journal of Law & Economics","Vol. 53, No. 1, February 2010","Free Content","Can Erutku & Vincent A. Hildebrand","8"
"50887","Journal of Law & Economics","Vol. 52, No. 3, August 2009","Temporary Wholesale Gasoline Price Spikes Have Long_????Lasting Retail Effects: The Aftermath of Hurricane Rita","Matthew S. Lewis","83"
"50889","Journal of Law & Economics","Vol. 52, No. 2, May 2009","Do Wrongful_????Discharge Laws Impair Firm Performance?","Robert C. Bird & John D. Knopf","63"
"50895","Journal of Law & Economics","Vol. 52, No. 2, May 2009","Explaining the Puzzle of Cross_????State Differences in Bankruptcy Rates","Lars Lefgren & Frank McIntyre","99"
"50897","Journal of Law & Economics","Vol. 52, No. 1, February 2009","Antitrust in the Not_????for_????Profit Sector","Tomas J. Philipson & Richard A. Posner","86"
"50908","Journal of Law & Economics","Vol. 51, No. 4, November 2008","Weathering Corruption","Peter T. Leeson & Russell S. Sobel","120"
"50911","Journal of Law & Economics","Vol. 51, No. 4, November 2008","An Empirical Analysis of the Competitive Effects of the Delta/Continental/Northwest Code_????Share Alliance","Philip G. Gayle","77"
"50919","Journal of Law & Economics","Vol. 51, No. 2, May 2008","When Little Things Mean a Lot: On the Inefficiency of Item_????Pricing Laws","Mark Bergen& Daniel Levy& Sourav Ray& Paul H. Rubin& Benjamin Zeliger","37"
"50920","Journal of Law & Economics","Vol. 51, No. 2, May 2008","The Political Economy of Truth_????in_????Advertising Regulation during the Progressive Era","Zeynep K. Hansen & Marc T. Law","21"
"50929","Journal of Law & Economics","Vol. 51, No. 1, February 2008","Market Reaction to Events Surrounding the Sarbanes_????Oxley Act of 2002 and Earnings Management","Haidan Li& Morton Pincus& Sonja Olhoft Rego","389"
"50932","Journal of Law & Economics","Vol. 51, No. 1, February 2008","State Laws and Debt Covenants","Yaxuan Qi & John Wald","68"
"50934","Journal of Law & Economics","Vol. 50, No. 4, November 2007","Concentration_????Based Merger Tests and Vertical Market Structure","Joshua S. Gans","42"
"50937","Journal of Law & Economics","Vol. 50, No. 4, November 2007","The Impact of Post_????9/11 Airport Security Measures on the Demand for Air Travel","Garrick Blalock& Vrinda Kadiyali& Daniel H. Simon","118"
"50938","Journal of Law & Economics","Vol. 50, No. 4, November 2007","Advertising Restrictions and Competition in the Children_????s Breakfast Cereal Industry","C. Robert Clark","25"
"50939","Journal of Law & Economics","Vol. 50, No. 4, November 2007","Airline Code_????Share Alliances and Their Competitive Effects","Philip G. Gayle","76"
"50942","Journal of Law & Economics","Vol. 50, No. 3, August 2007","Is Crime Contagious?","Jens Ludwig & Jeffrey R. Kling","130"
"50944","Journal of Law & Economics","Vol. 50, No. 3, August 2007","Heavy Alcohol Use and Crime: Evidence from Underage Drunk_????Driving Laws","Christopher Carpenter","106"
"50946","Journal of Law & Economics","Vol. 50, No. 3, August 2007","Cartel Code Attributes and Cartel Performance: An Industry_????Level Analysis of the National Industrial Recovery Act","Jason E. Taylor","37"
"50950","Journal of Law & Economics","Vol. 50, No. 2, May 2007","Trading with Bandits","Peter T. Leeson","148"
"50953","Journal of Law & Economics","Vol. 50, No. 2, May 2007","Bankruptcy Decision Making: An Empirical Study of Continuation Bias in Small_????Business Bankruptcies","Edward R. Morrison","97"
"50954","Journal of Law & Economics","Vol. 50, No. 1, February 2007","Managerial Leverage Is Limited by the Extent of the Market: Hierarchies, Specialization, and the Utilization of Lawyers_???? Human Capital","Luis Garicano & Thomas N. Hubbard","97"
"50961","Journal of Law & Economics","Vol. 49, No. 2, October 2006","Reputational Penalties and the Merits of Class_????Action Securities Litigation","Eric Helland","160"
"50962","Journal of Law & Economics","Vol. 49, No. 2, October 2006","The Jeffords Effect","Seema Jayachandran","371"
"50966","Journal of Law & Economics","Vol. 49, No. 2, October 2006","Guns and Juvenile Crime","H. Naci Mocan & Erdal Tekin","32"
"50978","Journal of Law & Economics","Vol. 49, No. 1, April 2006","Neighborhood Crime and Young Males_???? Job Opportunity","Keith R. Ihlanfeldt","16"
"50982","Journal of Law & Economics","Vol. 48, No. 2, October 2005","Aaron Director Remembered","Stephen M. Stigler","11"
"50983","Journal of Law & Economics","Vol. 48, No. 2, October 2005","Aaron Director_????s Influence on Antitrust Policy","Sam Peltzman","40"
"50988","Journal of Law & Economics","Vol. 48, No. 2, October 2005","Do Corporate Control and Product Market Competition Lead to Stronger Productivity Growth? Evidence from Market_????Oriented and Blockholder_????Based Governance Regimes","Jens Kke & Luc Renneboog","-1"
"51000","Journal of Law & Economics","Vol. 48, No. 1, April 2005","_??_Read My Lips ___??_: Does the Tax Rhetoric of Presidential Candidates Affect Security Prices?","Benjamin C. Ayers& C. Bryan Cloyd& John R. Robinson","-1"
"51001","Journal of Law & Economics","Vol. 48, No. 1, April 2005","An Examination of Market Power in the Intrastate Long_????Distance Telephone Service Markets: Evidence from a Natural Experiment","David E. Burnstein","25"
"51008","Journal of Law & Economics","Vol. 47, No. 2, October 2004","The _??_Arms Race_??_ on American Roads: The Effect of Sport Utility Vehicles and Pickup Trucks on Traffic Safety","Michelle J. White","133"
"51012","Journal of Law & Economics","Vol. 47, No. 2, October 2004","Other People_????s Taxes: Nonresident Voters and Statewide Limitation of Local Government","Jacob L. Vigdor","51"
"51016","Journal of Law & Economics","Vol. 47, No. 2, October 2004","The Political Economy of State_????Level Administrative Procedure Acts","Rui J. P. de Figueiredoand Jr.& Richard G. Vanden Bergh","57"
"51029","Journal of Law & Economics","Vol. 47, No. 1, April 2004","On the Incidence and Variety of Low_????Price Guarantees","Maria Arbatskaya& Morten Hviid& Greg Shaffer","89"
"51031","Journal of Law & Economics","Vol. 46, No. 2, October 2003","Who Owns the Media?","Simeon Djankov& Caralee McLiesh& Tatiana Nenova& Andrei Shleifer","943"
"51032","Journal of Law & Economics","Vol. 46, No. 2, October 2003","Firms_???? Decisions Where to Incorporate","Lucian Arye Bebchuk & Alma Cohen","526"
"51041","Journal of Law & Economics","Vol. 46, No. 2, October 2003","Founding_????Family Ownership, Corporate Diversification, and Firm Leverage","Ronald C. Anderson & David M. Reeb","653"
"51045","Journal of Law & Economics","Vol. 46, No. 1, April 2003","Competition in the Interexchange Telecommunication Market","Clement G. Krouse & Jongsur Park","2"
"51051","Journal of Law & Economics","Vol. 46, No. 1, April 2003","The Origins of the Blue_????Sky Laws: A Test of Competing Hypotheses","Paul G. Mahoney","104"
"51057","Journal of Law & Economics","Vol. 45, No. S2, October 2002","The Dual Effects of Intellectual Property Regulations: Within_???? and Between_????Patent Competition in the U.S. Pharmaceuticals Industry","Frank R. Lichtenberg & Tomas J. Philipson","139"
"51058","Journal of Law & Economics","Vol. 45, No. S2, October 2002","Direct_????to_????Consumer Advertising and the Demand for Cholesterol_????Reducing Drugs","John E. Calfee& Clifford Winston& Randolph Stempski","113"
"51059","Journal of Law & Economics","Vol. 45, No. S2, October 2002","Deregulating Direct_????to_????Consumer Marketing of Prescription Drugs: Effects on Prescription and Over_????the_????Counter Product Sales","Davina C. Ling& Ernst R. Berndt& Margaret K. Kyle","107"
"51067","Journal of Law & Economics","Vol. 45, No. 2, October 2002","Police, Prosecutors, Criminals, and Determinate Sentencing: The Truth about Truth_????in_????Sentencing Laws","Joanna M. Shepherd","85"
"51069","Journal of Law & Economics","Vol. 45, No. 2, October 2002","Title Systems and Land Values","Thomas J. Miceli& Henry J. Munneke& C. F. Sirmans& Geoffrey K. Turnbull","57"
"51070","Journal of Law & Economics","Vol. 45, No. 1, April 2002","Inequality and Violent Crime","Pablo Fajnzylber& Daniel Lederman& Norman Loayza","1110"
"51071","Journal of Law & Economics","Vol. 45, No. 1, April 2002","Sorting, Quotas, and the Civil Rights Act of 1991: Who Hires When It_????s Hard to Fire?","Paul Oyer & Scott Schaefer","41"
"51080","Journal of Law & Economics","Vol. 44, No. S2, October 2001","Violence, Guns, and Drugs: A Cross_????Country Analysis","Jeffrey A. Miron","154"
"51082","Journal of Law & Economics","Vol. 44, No. S2, October 2001","Safe_????Storage Gun Laws: Accidental Deaths, Suicides, and Crime","John R. Lottand Jr.& John E. Whitley","93"
"51086","Journal of Law & Economics","Vol. 44, No. S2, October 2001","Right_????to_????Carry Concealed Weapon Laws and Homicide in Large U.S. Counties: The Effect on Weapon Types, Victim Characteristics, and Victim_????Offender Relationships","David E. Olson & Michael D. Maltz","-1"
"51089","Journal of Law & Economics","Vol. 44, No. 2, October 2001","Crime versus Justice: Is There a Trade_????Off?","Amy Farmer & Dek Terrell","38"
"51091","Journal of Law & Economics","Vol. 44, No. 2, October 2001","What Makes People Think Like Economists? Evidence on Economic Cognition from the _??_Survey of Americans and Economists on the Economy_??_","Bryan Caplan","151"
"51092","Journal of Law & Economics","Vol. 44, No. 2, October 2001","The Incentive Effects of No_????Fault Automobile Insurance","J. David Cummins& Richard D. Phillips& Mary A. Weiss","6"
"51099","Journal of Law & Economics","Vol. 44, No. 1, April 2001","Workers_???? Compensation Rate Regulation: How Price Controls Increase Costs","Patricia M. Danzon & Scott E. Harrington","44"
"51100","Journal of Law & Economics","Vol. 44, No. 1, April 2001","Deregulating Property_????Casualty Insurance Pricing: The Case of Workers_???? Compensation","Anthony J. Barkume & John W. Ruser","21"
